,center,left,right,steering,throttle,reverse,speed
3089,center_2020_04_21_01_01_21_261.jpg,left_2020_04_21_01_01_21_261.jpg,right_2020_04_21_01_01_21_261.jpg,-1.0,0.0,1.0,2.720785
3090,center_2020_04_21_01_01_21_361.jpg,left_2020_04_21_01_01_21_361.jpg,right_2020_04_21_01_01_21_361.jpg,-1.0,0.0,1.0,3.0587150000000003
3091,center_2020_04_21_01_01_21_462.jpg,left_2020_04_21_01_01_21_462.jpg,right_2020_04_21_01_01_21_462.jpg,-1.0,0.0,1.0,3.357428
3092,center_2020_04_21_01_01_21_563.jpg,left_2020_04_21_01_01_21_563.jpg,right_2020_04_21_01_01_21_563.jpg,-1.0,0.0,1.0,3.6665589999999995
3093,center_2020_04_21_01_01_21_669.jpg,left_2020_04_21_01_01_21_669.jpg,right_2020_04_21_01_01_21_669.jpg,-1.0,0.0,1.0,4.019168
3094,center_2020_04_21_01_01_21_774.jpg,left_2020_04_21_01_01_21_774.jpg,right_2020_04_21_01_01_21_774.jpg,-1.0,0.0,1.0,4.308269
3095,center_2020_04_21_01_01_21_880.jpg,left_2020_04_21_01_01_21_880.jpg,right_2020_04_21_01_01_21_880.jpg,-1.0,0.0,1.0,4.596918
3096,center_2020_04_21_01_01_21_984.jpg,left_2020_04_21_01_01_21_984.jpg,right_2020_04_21_01_01_21_984.jpg,-1.0,0.0,1.0,4.881956
3097,center_2020_04_21_01_01_22_093.jpg,left_2020_04_21_01_01_22_093.jpg,right_2020_04_21_01_01_22_093.jpg,-1.0,0.0,1.0,5.219598
3098,center_2020_04_21_01_01_22_206.jpg,left_2020_04_21_01_01_22_206.jpg,right_2020_04_21_01_01_22_206.jpg,-1.0,0.0,1.0,5.497335
3099,center_2020_04_21_01_01_22_309.jpg,left_2020_04_21_01_01_22_309.jpg,right_2020_04_21_01_01_22_309.jpg,-1.0,0.0,1.0,5.8263169999999995
3100,center_2020_04_21_01_01_22_411.jpg,left_2020_04_21_01_01_22_411.jpg,right_2020_04_21_01_01_22_411.jpg,-1.0,0.0,1.0,6.096932
3101,center_2020_04_21_01_01_22_521.jpg,left_2020_04_21_01_01_22_521.jpg,right_2020_04_21_01_01_22_521.jpg,-1.0,0.0,1.0,6.364387000000001
3102,center_2020_04_21_01_01_22_625.jpg,left_2020_04_21_01_01_22_625.jpg,right_2020_04_21_01_01_22_625.jpg,-1.0,0.0,1.0,6.628716000000001
3103,center_2020_04_21_01_01_22_733.jpg,left_2020_04_21_01_01_22_733.jpg,right_2020_04_21_01_01_22_733.jpg,-1.0,0.0,1.0,6.941853
3104,center_2020_04_21_01_01_22_839.jpg,left_2020_04_21_01_01_22_839.jpg,right_2020_04_21_01_01_22_839.jpg,-1.0,0.0,1.0,7.199471000000001
3105,center_2020_04_21_01_01_22_944.jpg,left_2020_04_21_01_01_22_944.jpg,right_2020_04_21_01_01_22_944.jpg,-1.0,0.0,1.0,7.454105
3106,center_2020_04_21_01_01_23_052.jpg,left_2020_04_21_01_01_23_052.jpg,right_2020_04_21_01_01_23_052.jpg,-0.847138,0.0,0.847138,7.758139
3108,center_2020_04_21_01_01_23_261.jpg,left_2020_04_21_01_01_23_261.jpg,right_2020_04_21_01_01_23_261.jpg,0.2973597,0.2973597,0.0,7.3964490000000005
3109,center_2020_04_21_01_01_23_361.jpg,left_2020_04_21_01_01_23_361.jpg,right_2020_04_21_01_01_23_361.jpg,0.6032850000000001,0.6032850000000001,0.0,6.638783
3110,center_2020_04_21_01_01_23_467.jpg,left_2020_04_21_01_01_23_467.jpg,right_2020_04_21_01_01_23_467.jpg,0.9432149,0.9432149,0.0,5.290433999999999
3111,center_2020_04_21_01_01_23_573.jpg,left_2020_04_21_01_01_23_573.jpg,right_2020_04_21_01_01_23_573.jpg,1.0,1.0,0.0,3.979056
3112,center_2020_04_21_01_01_23_680.jpg,left_2020_04_21_01_01_23_680.jpg,right_2020_04_21_01_01_23_680.jpg,1.0,1.0,0.0,2.729406
3113,center_2020_04_21_01_01_23_786.jpg,left_2020_04_21_01_01_23_786.jpg,right_2020_04_21_01_01_23_786.jpg,1.0,1.0,0.0,1.546176
3114,center_2020_04_21_01_01_23_894.jpg,left_2020_04_21_01_01_23_894.jpg,right_2020_04_21_01_01_23_894.jpg,1.0,1.0,0.0,0.1588579
3115,center_2020_04_21_01_01_24_001.jpg,left_2020_04_21_01_01_24_001.jpg,right_2020_04_21_01_01_24_001.jpg,1.0,1.0,0.0,0.8359439000000001
3116,center_2020_04_21_01_01_24_105.jpg,left_2020_04_21_01_01_24_105.jpg,right_2020_04_21_01_01_24_105.jpg,1.0,1.0,0.0,1.797695
3117,center_2020_04_21_01_01_24_209.jpg,left_2020_04_21_01_01_24_209.jpg,right_2020_04_21_01_01_24_209.jpg,1.0,1.0,0.0,2.924152
3118,center_2020_04_21_01_01_24_316.jpg,left_2020_04_21_01_01_24_316.jpg,right_2020_04_21_01_01_24_316.jpg,1.0,1.0,0.0,3.940961
3119,center_2020_04_21_01_01_24_420.jpg,left_2020_04_21_01_01_24_420.jpg,right_2020_04_21_01_01_24_420.jpg,1.0,1.0,0.0,5.0462050000000005
3120,center_2020_04_21_01_01_24_523.jpg,left_2020_04_21_01_01_24_523.jpg,right_2020_04_21_01_01_24_523.jpg,1.0,1.0,0.0,6.150972
3121,center_2020_04_21_01_01_24_640.jpg,left_2020_04_21_01_01_24_640.jpg,right_2020_04_21_01_01_24_640.jpg,1.0,1.0,0.0,7.460947
3122,center_2020_04_21_01_01_24_749.jpg,left_2020_04_21_01_01_24_749.jpg,right_2020_04_21_01_01_24_749.jpg,1.0,1.0,0.0,8.754058
3123,center_2020_04_21_01_01_24_856.jpg,left_2020_04_21_01_01_24_856.jpg,right_2020_04_21_01_01_24_856.jpg,1.0,0.8266867,0.0,9.751121000000001
3124,center_2020_04_21_01_01_24_963.jpg,left_2020_04_21_01_01_24_963.jpg,right_2020_04_21_01_01_24_963.jpg,0.9748001000000001,0.5125661,0.0,10.392489999999999
3125,center_2020_04_21_01_01_25_067.jpg,left_2020_04_21_01_01_25_067.jpg,right_2020_04_21_01_01_25_067.jpg,-0.23042680000000001,0.0,0.23042680000000001,8.89905
3126,center_2020_04_21_01_01_25_169.jpg,left_2020_04_21_01_01_25_169.jpg,right_2020_04_21_01_01_25_169.jpg,-0.5369668000000001,0.0,0.5369668000000001,7.21172
3127,center_2020_04_21_01_01_25_270.jpg,left_2020_04_21_01_01_25_270.jpg,right_2020_04_21_01_01_25_270.jpg,-0.8400661,0.0,0.8400661,5.617563
3128,center_2020_04_21_01_01_25_373.jpg,left_2020_04_21_01_01_25_373.jpg,right_2020_04_21_01_01_25_373.jpg,-1.0,0.0,1.0,4.528045
3129,center_2020_04_21_01_01_25_479.jpg,left_2020_04_21_01_01_25_479.jpg,right_2020_04_21_01_01_25_479.jpg,-1.0,0.0,1.0,4.0958190000000005
3130,center_2020_04_21_01_01_25_588.jpg,left_2020_04_21_01_01_25_588.jpg,right_2020_04_21_01_01_25_588.jpg,-1.0,0.0,1.0,3.582611
3131,center_2020_04_21_01_01_25_691.jpg,left_2020_04_21_01_01_25_691.jpg,right_2020_04_21_01_01_25_691.jpg,-1.0,0.0,1.0,3.179482
3132,center_2020_04_21_01_01_25_796.jpg,left_2020_04_21_01_01_25_796.jpg,right_2020_04_21_01_01_25_796.jpg,-1.0,0.0,1.0,2.7848759999999997
3133,center_2020_04_21_01_01_25_903.jpg,left_2020_04_21_01_01_25_903.jpg,right_2020_04_21_01_01_25_903.jpg,-1.0,0.0,1.0,2.381774
3134,center_2020_04_21_01_01_26_012.jpg,left_2020_04_21_01_01_26_012.jpg,right_2020_04_21_01_01_26_012.jpg,-1.0,0.0,1.0,1.8949919999999998
3135,center_2020_04_21_01_01_26_116.jpg,left_2020_04_21_01_01_26_116.jpg,right_2020_04_21_01_01_26_116.jpg,-1.0,0.0,1.0,1.504902
3136,center_2020_04_21_01_01_26_222.jpg,left_2020_04_21_01_01_26_222.jpg,right_2020_04_21_01_01_26_222.jpg,-1.0,0.0,1.0,1.136111
3137,center_2020_04_21_01_01_26_329.jpg,left_2020_04_21_01_01_26_329.jpg,right_2020_04_21_01_01_26_329.jpg,-1.0,0.0,1.0,0.6672127
3138,center_2020_04_21_01_01_26_432.jpg,left_2020_04_21_01_01_26_432.jpg,right_2020_04_21_01_01_26_432.jpg,-1.0,0.0,1.0,0.3310721
3139,center_2020_04_21_01_01_26_539.jpg,left_2020_04_21_01_01_26_539.jpg,right_2020_04_21_01_01_26_539.jpg,-1.0,0.0,1.0,0.01167978
3140,center_2020_04_21_01_01_26_648.jpg,left_2020_04_21_01_01_26_648.jpg,right_2020_04_21_01_01_26_648.jpg,-1.0,0.0,1.0,0.4886165
3141,center_2020_04_21_01_01_26_748.jpg,left_2020_04_21_01_01_26_748.jpg,right_2020_04_21_01_01_26_748.jpg,-1.0,0.0,1.0,0.8240341
3142,center_2020_04_21_01_01_26_856.jpg,left_2020_04_21_01_01_26_856.jpg,right_2020_04_21_01_01_26_856.jpg,-1.0,0.0,1.0,1.187101
3143,center_2020_04_21_01_01_26_960.jpg,left_2020_04_21_01_01_26_960.jpg,right_2020_04_21_01_01_26_960.jpg,-1.0,0.0,1.0,1.491874
3144,center_2020_04_21_01_01_27_067.jpg,left_2020_04_21_01_01_27_067.jpg,right_2020_04_21_01_01_27_067.jpg,-1.0,0.0,1.0,1.844743
3145,center_2020_04_21_01_01_27_175.jpg,left_2020_04_21_01_01_27_175.jpg,right_2020_04_21_01_01_27_175.jpg,-1.0,0.0,1.0,2.181345
3146,center_2020_04_21_01_01_27_283.jpg,left_2020_04_21_01_01_27_283.jpg,right_2020_04_21_01_01_27_283.jpg,-1.0,0.0,1.0,2.4863310000000003
3147,center_2020_04_21_01_01_27_388.jpg,left_2020_04_21_01_01_27_388.jpg,right_2020_04_21_01_01_27_388.jpg,-1.0,0.0,1.0,2.872507
3148,center_2020_04_21_01_01_27_495.jpg,left_2020_04_21_01_01_27_495.jpg,right_2020_04_21_01_01_27_495.jpg,-1.0,0.0,1.0,3.185163
3149,center_2020_04_21_01_01_27_604.jpg,left_2020_04_21_01_01_27_604.jpg,right_2020_04_21_01_01_27_604.jpg,-1.0,0.0,1.0,3.497902
3150,center_2020_04_21_01_01_27_707.jpg,left_2020_04_21_01_01_27_707.jpg,right_2020_04_21_01_01_27_707.jpg,-1.0,0.0,1.0,3.8525709999999997
3151,center_2020_04_21_01_01_27_813.jpg,left_2020_04_21_01_01_27_813.jpg,right_2020_04_21_01_01_27_813.jpg,-1.0,0.0,1.0,4.151853
3152,center_2020_04_21_01_01_27_915.jpg,left_2020_04_21_01_01_27_915.jpg,right_2020_04_21_01_01_27_915.jpg,-1.0,0.0,1.0,4.440694000000001
3153,center_2020_04_21_01_01_28_026.jpg,left_2020_04_21_01_01_28_026.jpg,right_2020_04_21_01_01_28_026.jpg,-1.0,0.0,1.0,4.727586
3154,center_2020_04_21_01_01_28_130.jpg,left_2020_04_21_01_01_28_130.jpg,right_2020_04_21_01_01_28_130.jpg,-1.0,0.0,1.0,5.067394
3155,center_2020_04_21_01_01_28_232.jpg,left_2020_04_21_01_01_28_232.jpg,right_2020_04_21_01_01_28_232.jpg,-1.0,0.0,1.0,5.346915
3156,center_2020_04_21_01_01_28_334.jpg,left_2020_04_21_01_01_28_334.jpg,right_2020_04_21_01_01_28_334.jpg,-1.0,0.0,1.0,5.623158
3157,center_2020_04_21_01_01_28_436.jpg,left_2020_04_21_01_01_28_436.jpg,right_2020_04_21_01_01_28_436.jpg,-1.0,0.0,1.0,5.8961559999999995
3158,center_2020_04_21_01_01_28_542.jpg,left_2020_04_21_01_01_28_542.jpg,right_2020_04_21_01_01_28_542.jpg,-1.0,0.0,1.0,6.165957
3159,center_2020_04_21_01_01_28_656.jpg,left_2020_04_21_01_01_28_656.jpg,right_2020_04_21_01_01_28_656.jpg,-1.0,0.0,1.0,6.485555000000001
3160,center_2020_04_21_01_01_28_759.jpg,left_2020_04_21_01_01_28_759.jpg,right_2020_04_21_01_01_28_759.jpg,-1.0,0.0,1.0,6.7484720000000005
3161,center_2020_04_21_01_01_28_863.jpg,left_2020_04_21_01_01_28_863.jpg,right_2020_04_21_01_01_28_863.jpg,-1.0,0.0,1.0,7.008334
3162,center_2020_04_21_01_01_28_964.jpg,left_2020_04_21_01_01_28_964.jpg,right_2020_04_21_01_01_28_964.jpg,-1.0,0.0,1.0,7.265181
3163,center_2020_04_21_01_01_29_069.jpg,left_2020_04_21_01_01_29_069.jpg,right_2020_04_21_01_01_29_069.jpg,-0.8880128,0.0,0.8880128,7.572922
3164,center_2020_04_21_01_01_29_172.jpg,left_2020_04_21_01_01_29_172.jpg,right_2020_04_21_01_01_29_172.jpg,-0.5799128,0.0,0.5799128,7.771567
3165,center_2020_04_21_01_01_29_276.jpg,left_2020_04_21_01_01_29_276.jpg,right_2020_04_21_01_01_29_276.jpg,0.13644,0.13644,0.0,7.635713000000001
3166,center_2020_04_21_01_01_29_381.jpg,left_2020_04_21_01_01_29_381.jpg,right_2020_04_21_01_01_29_381.jpg,0.4243501,0.4243501,0.0,7.1027960000000006
3167,center_2020_04_21_01_01_29_485.jpg,left_2020_04_21_01_01_29_485.jpg,right_2020_04_21_01_01_29_485.jpg,0.7327201,0.7327201,0.0,6.212286
3168,center_2020_04_21_01_01_29_596.jpg,left_2020_04_21_01_01_29_596.jpg,right_2020_04_21_01_01_29_596.jpg,1.0,1.0,0.0,4.688404
3169,center_2020_04_21_01_01_29_705.jpg,left_2020_04_21_01_01_29_705.jpg,right_2020_04_21_01_01_29_705.jpg,1.0,1.0,0.0,3.411
3170,center_2020_04_21_01_01_29_815.jpg,left_2020_04_21_01_01_29_815.jpg,right_2020_04_21_01_01_29_815.jpg,1.0,1.0,0.0,1.9661830000000002
3171,center_2020_04_21_01_01_29_920.jpg,left_2020_04_21_01_01_29_920.jpg,right_2020_04_21_01_01_29_920.jpg,1.0,1.0,0.0,0.7920709
3172,center_2020_04_21_01_01_30_028.jpg,left_2020_04_21_01_01_30_028.jpg,right_2020_04_21_01_01_30_028.jpg,1.0,1.0,0.0,0.4664249
3173,center_2020_04_21_01_01_30_137.jpg,left_2020_04_21_01_01_30_137.jpg,right_2020_04_21_01_01_30_137.jpg,1.0,1.0,0.0,1.418776
3174,center_2020_04_21_01_01_30_245.jpg,left_2020_04_21_01_01_30_245.jpg,right_2020_04_21_01_01_30_245.jpg,1.0,1.0,0.0,2.293256
3175,center_2020_04_21_01_01_30_358.jpg,left_2020_04_21_01_01_30_358.jpg,right_2020_04_21_01_01_30_358.jpg,1.0,1.0,0.0,3.4245970000000003
3176,center_2020_04_21_01_01_30_461.jpg,left_2020_04_21_01_01_30_461.jpg,right_2020_04_21_01_01_30_461.jpg,1.0,1.0,0.0,4.471837
3177,center_2020_04_21_01_01_30_567.jpg,left_2020_04_21_01_01_30_567.jpg,right_2020_04_21_01_01_30_567.jpg,1.0,1.0,0.0,5.802701
3178,center_2020_04_21_01_01_30_668.jpg,left_2020_04_21_01_01_30_668.jpg,right_2020_04_21_01_01_30_668.jpg,1.0,1.0,0.0,6.899273
3179,center_2020_04_21_01_01_30_774.jpg,left_2020_04_21_01_01_30_774.jpg,right_2020_04_21_01_01_30_774.jpg,1.0,1.0,0.0,7.984062
3180,center_2020_04_21_01_01_30_882.jpg,left_2020_04_21_01_01_30_882.jpg,right_2020_04_21_01_01_30_882.jpg,1.0,1.0,0.0,9.057199
3181,center_2020_04_21_01_01_30_993.jpg,left_2020_04_21_01_01_30_993.jpg,right_2020_04_21_01_01_30_993.jpg,1.0,1.0,0.0,10.3297
3182,center_2020_04_21_01_01_31_094.jpg,left_2020_04_21_01_01_31_094.jpg,right_2020_04_21_01_01_31_094.jpg,1.0,1.0,0.0,11.377410000000001
3183,center_2020_04_21_01_01_31_198.jpg,left_2020_04_21_01_01_31_198.jpg,right_2020_04_21_01_01_31_198.jpg,1.0,1.0,0.0,12.24745
3184,center_2020_04_21_01_01_31_307.jpg,left_2020_04_21_01_01_31_307.jpg,right_2020_04_21_01_01_31_307.jpg,0.770749,1.0,0.0,13.624410000000001
3185,center_2020_04_21_01_01_31_415.jpg,left_2020_04_21_01_01_31_415.jpg,right_2020_04_21_01_01_31_415.jpg,0.4440371,1.0,0.0,14.89714
3186,center_2020_04_21_01_01_31_521.jpg,left_2020_04_21_01_01_31_521.jpg,right_2020_04_21_01_01_31_521.jpg,0.1697379,1.0,0.0,15.86077
3187,center_2020_04_21_01_01_31_630.jpg,left_2020_04_21_01_01_31_630.jpg,right_2020_04_21_01_01_31_630.jpg,0.5397218,1.0,0.0,17.096339999999998
3188,center_2020_04_21_01_01_31_736.jpg,left_2020_04_21_01_01_31_736.jpg,right_2020_04_21_01_01_31_736.jpg,0.8296296999999999,1.0,0.0,17.9516
3189,center_2020_04_21_01_01_31_848.jpg,left_2020_04_21_01_01_31_848.jpg,right_2020_04_21_01_01_31_848.jpg,1.0,1.0,0.0,18.837120000000002
3190,center_2020_04_21_01_01_31_950.jpg,left_2020_04_21_01_01_31_950.jpg,right_2020_04_21_01_01_31_950.jpg,1.0,1.0,0.0,19.77299
3191,center_2020_04_21_01_01_32_059.jpg,left_2020_04_21_01_01_32_059.jpg,right_2020_04_21_01_01_32_059.jpg,0.6728049,1.0,0.0,20.738970000000002
3192,center_2020_04_21_01_01_32_170.jpg,left_2020_04_21_01_01_32_170.jpg,right_2020_04_21_01_01_32_170.jpg,0.3411608,1.0,0.0,22.01807
3194,center_2020_04_21_01_01_32_384.jpg,left_2020_04_21_01_01_32_384.jpg,right_2020_04_21_01_01_32_384.jpg,-0.11066110000000001,1.0,0.0,23.94366
3197,center_2020_04_21_01_01_32_699.jpg,left_2020_04_21_01_01_32_699.jpg,right_2020_04_21_01_01_32_699.jpg,-0.20508310000000002,1.0,0.0,26.981109999999997
3198,center_2020_04_21_01_01_32_803.jpg,left_2020_04_21_01_01_32_803.jpg,right_2020_04_21_01_01_32_803.jpg,-0.09900355,1.0,0.0,27.858009999999997
3199,center_2020_04_21_01_01_32_909.jpg,left_2020_04_21_01_01_32_909.jpg,right_2020_04_21_01_01_32_909.jpg,-0.17638810000000002,1.0,0.0,28.959190000000003
3205,center_2020_04_21_01_01_33_533.jpg,left_2020_04_21_01_01_33_533.jpg,right_2020_04_21_01_01_33_533.jpg,-0.1627797,1.0,0.0,30.18325
3209,center_2020_04_21_01_01_33_968.jpg,left_2020_04_21_01_01_33_968.jpg,right_2020_04_21_01_01_33_968.jpg,0.09204303,1.0,0.0,30.18703
3211,center_2020_04_21_01_01_34_199.jpg,left_2020_04_21_01_01_34_199.jpg,right_2020_04_21_01_01_34_199.jpg,0.0,1.0,0.0,30.189290000000003
3224,center_2020_04_21_01_01_35_545.jpg,left_2020_04_21_01_01_35_545.jpg,right_2020_04_21_01_01_35_545.jpg,0.06597626,1.0,0.0,30.18968
3225,center_2020_04_21_01_01_35_652.jpg,left_2020_04_21_01_01_35_652.jpg,right_2020_04_21_01_01_35_652.jpg,0.24131689999999997,1.0,0.0,30.177529999999997
3230,center_2020_04_21_01_01_36_180.jpg,left_2020_04_21_01_01_36_180.jpg,right_2020_04_21_01_01_36_180.jpg,0.08639108,1.0,0.0,30.18835
3232,center_2020_04_21_01_01_36_387.jpg,left_2020_04_21_01_01_36_387.jpg,right_2020_04_21_01_01_36_387.jpg,0.0,1.0,0.0,30.19026
3234,center_2020_04_21_01_01_36_591.jpg,left_2020_04_21_01_01_36_591.jpg,right_2020_04_21_01_01_36_591.jpg,0.05856299,1.0,0.0,30.18951
3235,center_2020_04_21_01_01_36_692.jpg,left_2020_04_21_01_01_36_692.jpg,right_2020_04_21_01_01_36_692.jpg,0.16786189999999998,1.0,0.0,30.18488
3238,center_2020_04_21_01_01_37_010.jpg,left_2020_04_21_01_01_37_010.jpg,right_2020_04_21_01_01_37_010.jpg,0.02334881,1.0,0.0,30.19023
3242,center_2020_04_21_01_01_37_431.jpg,left_2020_04_21_01_01_37_431.jpg,right_2020_04_21_01_01_37_431.jpg,0.1447259,1.0,0.0,30.185090000000002
3243,center_2020_04_21_01_01_37_538.jpg,left_2020_04_21_01_01_37_538.jpg,right_2020_04_21_01_01_37_538.jpg,0.07889128,1.0,0.0,30.190179999999998
3245,center_2020_04_21_01_01_37_751.jpg,left_2020_04_21_01_01_37_751.jpg,right_2020_04_21_01_01_37_751.jpg,0.0,1.0,0.0,30.19027
3252,center_2020_04_21_01_01_38_476.jpg,left_2020_04_21_01_01_38_476.jpg,right_2020_04_21_01_01_38_476.jpg,0.14082879999999998,1.0,0.0,30.18471
3257,center_2020_04_21_01_01_39_013.jpg,left_2020_04_21_01_01_39_013.jpg,right_2020_04_21_01_01_39_013.jpg,0.1409969,1.0,0.0,30.18548
3263,center_2020_04_21_01_01_39_644.jpg,left_2020_04_21_01_01_39_644.jpg,right_2020_04_21_01_01_39_644.jpg,0.1048468,1.0,0.0,30.18685
3272,center_2020_04_21_01_01_40_580.jpg,left_2020_04_21_01_01_40_580.jpg,right_2020_04_21_01_01_40_580.jpg,0.0,1.0,0.0,30.190620000000003
3283,center_2020_04_21_01_01_41_728.jpg,left_2020_04_21_01_01_41_728.jpg,right_2020_04_21_01_01_41_728.jpg,0.0,1.0,0.0,30.19065
3289,center_2020_04_21_01_01_42_358.jpg,left_2020_04_21_01_01_42_358.jpg,right_2020_04_21_01_01_42_358.jpg,0.0,1.0,0.0,30.190620000000003
3290,center_2020_04_21_01_01_42_463.jpg,left_2020_04_21_01_01_42_463.jpg,right_2020_04_21_01_01_42_463.jpg,0.0,1.0,0.0,30.19065
3292,center_2020_04_21_01_01_42_666.jpg,left_2020_04_21_01_01_42_666.jpg,right_2020_04_21_01_01_42_666.jpg,0.0,1.0,0.0,30.19063
3293,center_2020_04_21_01_01_42_774.jpg,left_2020_04_21_01_01_42_774.jpg,right_2020_04_21_01_01_42_774.jpg,0.0,1.0,0.0,30.19065
3296,center_2020_04_21_01_01_43_084.jpg,left_2020_04_21_01_01_43_084.jpg,right_2020_04_21_01_01_43_084.jpg,0.1056751,1.0,0.0,30.18665
3301,center_2020_04_21_01_01_43_607.jpg,left_2020_04_21_01_01_43_607.jpg,right_2020_04_21_01_01_43_607.jpg,0.0,1.0,0.0,30.190659999999998
3307,center_2020_04_21_01_01_44_231.jpg,left_2020_04_21_01_01_44_231.jpg,right_2020_04_21_01_01_44_231.jpg,0.2246697,1.0,0.0,30.17738
3308,center_2020_04_21_01_01_44_340.jpg,left_2020_04_21_01_01_44_340.jpg,right_2020_04_21_01_01_44_340.jpg,0.08218754,1.0,0.0,30.19135
3323,center_2020_04_21_01_01_45_913.jpg,left_2020_04_21_01_01_45_913.jpg,right_2020_04_21_01_01_45_913.jpg,0.0,1.0,0.0,30.125970000000002
3325,center_2020_04_21_01_01_46_133.jpg,left_2020_04_21_01_01_46_133.jpg,right_2020_04_21_01_01_46_133.jpg,0.0,1.0,0.0,30.27025
3337,center_2020_04_21_01_01_47_406.jpg,left_2020_04_21_01_01_47_406.jpg,right_2020_04_21_01_01_47_406.jpg,0.15572979999999997,1.0,0.0,30.183459999999997
3338,center_2020_04_21_01_01_47_508.jpg,left_2020_04_21_01_01_47_508.jpg,right_2020_04_21_01_01_47_508.jpg,0.08605491,1.0,0.0,30.190540000000002
3343,center_2020_04_21_01_01_48_028.jpg,left_2020_04_21_01_01_48_028.jpg,right_2020_04_21_01_01_48_028.jpg,0.0,1.0,0.0,30.190309999999997
3349,center_2020_04_21_01_01_48_664.jpg,left_2020_04_21_01_01_48_664.jpg,right_2020_04_21_01_01_48_664.jpg,0.08110499,1.0,0.0,30.1888
3350,center_2020_04_21_01_01_48_775.jpg,left_2020_04_21_01_01_48_775.jpg,right_2020_04_21_01_01_48_775.jpg,0.10039189999999999,1.0,0.0,30.19012
3355,center_2020_04_21_01_01_49_312.jpg,left_2020_04_21_01_01_49_312.jpg,right_2020_04_21_01_01_49_312.jpg,0.0,1.0,0.0,30.1902
3359,center_2020_04_21_01_01_49_735.jpg,left_2020_04_21_01_01_49_735.jpg,right_2020_04_21_01_01_49_735.jpg,0.0533967,1.0,0.0,30.18915
3362,center_2020_04_21_01_01_50_059.jpg,left_2020_04_21_01_01_50_059.jpg,right_2020_04_21_01_01_50_059.jpg,0.05104566,1.0,0.0,30.18983
3365,center_2020_04_21_01_01_50_364.jpg,left_2020_04_21_01_01_50_364.jpg,right_2020_04_21_01_01_50_364.jpg,0.05331302,1.0,0.0,30.18968
3367,center_2020_04_21_01_01_50_593.jpg,left_2020_04_21_01_01_50_593.jpg,right_2020_04_21_01_01_50_593.jpg,0.09265173,1.0,0.0,30.18879
3368,center_2020_04_21_01_01_50_695.jpg,left_2020_04_21_01_01_50_695.jpg,right_2020_04_21_01_01_50_695.jpg,0.2240306,1.0,0.0,30.182
3371,center_2020_04_21_01_01_51_009.jpg,left_2020_04_21_01_01_51_009.jpg,right_2020_04_21_01_01_51_009.jpg,0.0,1.0,0.0,30.1903
3374,center_2020_04_21_01_01_51_320.jpg,left_2020_04_21_01_01_51_320.jpg,right_2020_04_21_01_01_51_320.jpg,0.187461,1.0,0.0,30.180290000000003
3375,center_2020_04_21_01_01_51_422.jpg,left_2020_04_21_01_01_51_422.jpg,right_2020_04_21_01_01_51_422.jpg,0.09529459,1.0,0.0,30.1905
3377,center_2020_04_21_01_01_51_639.jpg,left_2020_04_21_01_01_51_639.jpg,right_2020_04_21_01_01_51_639.jpg,0.216975,1.0,0.0,30.18001
3383,center_2020_04_21_01_01_52_264.jpg,left_2020_04_21_01_01_52_264.jpg,right_2020_04_21_01_01_52_264.jpg,0.2075071,1.0,0.0,30.178959999999996
3384,center_2020_04_21_01_01_52_373.jpg,left_2020_04_21_01_01_52_373.jpg,right_2020_04_21_01_01_52_373.jpg,0.07020879,1.0,0.0,30.19108
3388,center_2020_04_21_01_01_52_785.jpg,left_2020_04_21_01_01_52_785.jpg,right_2020_04_21_01_01_52_785.jpg,0.0,1.0,0.0,30.190279999999998
3389,center_2020_04_21_01_01_52_889.jpg,left_2020_04_21_01_01_52_889.jpg,right_2020_04_21_01_01_52_889.jpg,0.06637180000000001,1.0,0.0,30.18924
3390,center_2020_04_21_01_01_52_993.jpg,left_2020_04_21_01_01_52_993.jpg,right_2020_04_21_01_01_52_993.jpg,0.1456139,1.0,0.0,30.188290000000002
3395,center_2020_04_21_01_01_53_514.jpg,left_2020_04_21_01_01_53_514.jpg,right_2020_04_21_01_01_53_514.jpg,0.2256478,1.0,0.0,30.17741
3396,center_2020_04_21_01_01_53_618.jpg,left_2020_04_21_01_01_53_618.jpg,right_2020_04_21_01_01_53_618.jpg,0.08475924,1.0,0.0,30.19097
3398,center_2020_04_21_01_01_53_824.jpg,left_2020_04_21_01_01_53_824.jpg,right_2020_04_21_01_01_53_824.jpg,0.11445239999999998,1.0,0.0,30.188000000000002
3399,center_2020_04_21_01_01_53_925.jpg,left_2020_04_21_01_01_53_925.jpg,right_2020_04_21_01_01_53_925.jpg,0.0,1.0,0.0,30.19022
3404,center_2020_04_21_01_01_54_456.jpg,left_2020_04_21_01_01_54_456.jpg,right_2020_04_21_01_01_54_456.jpg,0.33252600000000004,1.0,0.0,30.16435
3405,center_2020_04_21_01_01_54_557.jpg,left_2020_04_21_01_01_54_557.jpg,right_2020_04_21_01_01_54_557.jpg,0.3980788,1.0,0.0,30.172420000000002
3406,center_2020_04_21_01_01_54_659.jpg,left_2020_04_21_01_01_54_659.jpg,right_2020_04_21_01_01_54_659.jpg,0.1262759,1.0,0.0,30.19218
3407,center_2020_04_21_01_01_54_767.jpg,left_2020_04_21_01_01_54_767.jpg,right_2020_04_21_01_01_54_767.jpg,0.12856220000000002,1.0,0.0,30.19022
